codigo_ncm,descricao_ncm,nacionalfederal,importadosfederal,estadual,municipal,vigenciainicio,vigenciafim
28273931,Produtos quimicos inorganicos compostos inorganicos ou organicos de metais preciosos de elementos radioativos de metais das terras raras ou de isotopos cloretos oxicloretos e hidroxicloretos brometos e oxibrometos iodetos e oxiiodetos anidro com um teor de Zncl 2 igual ou superior a 98 em peso,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273939,Produtos quimicos inorganicos compostos inorganicos ou organicos de metais preciosos de elementos radioativos de metais das terras raras ou de isotopos cloretos oxicloretos e hidroxicloretos brometos e oxibrometos iodetos e oxiiodetos outros,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28273940,Cloreto de zirconio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273950,Cloreto de antimonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273960,Cloreto de litio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273970,Cloreto de bismuto,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273991,Cloreto de cadmio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273992,Cloreto de cesio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273993,Cloreto de cromo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273994,Cloreto de estroncio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273995,Cloreto de manganes,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28273996,Cloreto de ferro,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28273997,Cloreto de cobalto,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28273999,Outros cloretos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28274110,Oxicloretos de cobre,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28274120,Hidroxicloretos de cobre,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28274911,Oxicloretos de bismuto,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28274912,Oxicloretos de zirconio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28274919,Outros oxicloretos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28274921,Hidroxicloretos de aluminio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28274929,Outros hidroxicloretos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28275100,Brometos de sodio ou de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28275900,Outros brometos e oxibrometos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28276011,Iodetos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28276012,Iodetos de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28276019,Outros iodetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28276021,Oxiiodetos de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28276029,Outros oxiiodetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28281000,"Hipocloritos de calcio,incl.o comercial",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28289011,Hipocloritos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28289019,Outros hipocloritos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28289020,Clorito de sodio,13.45,21.28,17.00,0.00,20/10/2025,30/11/2025
28289090,Outros cloritos e hipobromitos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28291100,Cloratos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28291910,Cloratos de calcio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28291920,Cloratos de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28291990,Outros cloratos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299011,Bromatos de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299012,Bromatos de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299019,Outros bromatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299021,Perbromatos de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299022,Perbromatos de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299029,Outros perbromatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299031,Iodatos de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28299032,Iodatos de calcio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28299039,Outros iodatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299040,Periodatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28299050,Percloratos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28301010,Sulfeto de dissodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28301020,Sulfeto de monossodio (hidrogenossulfeto de sodio),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28309011,Sulfetos de molibnedio iv (dissulfeto de molibdenio),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309012,Sulfeto de bario,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309013,Sulfeto de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28309014,Sulfeto de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309015,Sulfeto de estroncio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309016,Sulfeto de zinco,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309019,Outros sulfetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28309020,Polissulfetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28311011,Ditionitos (hidrossulfitos) de sodio estabilizados,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28311019,Outros ditionitos (hidrossulfitos) de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28311021,"Sulfoxilatos de sodio,estabilizados com formaldeido",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28311029,Outros sulfoxilatos de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28319010,Ditionito de zinco,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28319090,Outros ditionitos e sulfoxilatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28321010,Sulfito de dissodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28321090,Outros sulfitos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28322000,Outros sulfitos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28323010,Tiossulfato de amonio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28323020,Tiossulfato de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28323090,Outros tiossulfatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28331110,Sulfato dissodico anidro,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28331190,Outros sulfatos dissodicos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28331900,Outros sulfatos de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332100,Sulfato de magnesio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332200,Sulfato de aluminio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332400,Sulfato de niquel,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332510,Sulfato cuproso,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332520,Sulfato cuprico,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332710,Sulfato de bario com teor em peso>=97.5% de baso4,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332790,Outros sulfatos de bario,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332910,Sulfato de antimonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332920,Sulfato de litio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332930,Sulfato de estroncio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332940,Sulfato ferroso,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332950,Sulfato neutro de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28332960,Sulfato de cromo,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332970,Sulfato de zinco,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28332990,Outros sulfatos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28333000,Alumes,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28334010,Peroxossulfato (persulfato) de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28334020,Peroxossulfato (persulfato) de amonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28334090,Outros peroxossulfatos (persulfatos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28341010,Nitrito de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28341090,Outros nitritos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28342110,"Nitrato de potassio,com teor em peso<=98% de kno3",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28342190,Outros nitratos de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28342910,Nitrato de calcio com teor em peso<=16% de nitrogenio,13.45,17.53,17.00,0.00,20/10/2025,30/11/2025
28342930,Nitrato de aluminio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28342940,Nitrato de litio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28342990,Outros nitratos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28351011,Fosfinato (hipofosfito) de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28351019,Outros fosfinatos (hipofosfitos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28351021,Fosfonato (fosfito) dibasico de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28351029,Outros fosfonatos (fosfitos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352200,Fosfato mono ou dissodico,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28352400,Fosfato de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28352500,Fosfato hidrogeno-ortofosfato de calcio (dicalcico),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352600,Outros fosfatos de calcio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28352910,Fosfato de ferro,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352920,Fosfato de cobalto,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352930,Fosfato de cobre,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352940,Fosfato de cromo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352950,Fosfato de estroncio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352960,Fosfato de manganes,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352970,Fosfato de triamonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28352980,Fosfato de trissodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28352990,Outros fosfatos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28353110,"Trifosfato de sodio (tripolifosfato de sodio) grau alimenticio, de acordo com o estabelecido pela fao-oms ou pelo fcc (food chemical codex)",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28353190,Outros trifosfato de sodio (tripolifosfato de sodio),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28353910,Metafosfatos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28353920,Pirofosfatos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28353930,Pirofosfato de zinco,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28353990,Outros polifosfatos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28362010,Carbonato dissodico anidro,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28362090,Outros carbonatos dissodicos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28363000,Hidrogenocarbonato (bicarbonato) de sodio,13.45,25.41,17.00,0.00,20/10/2025,30/11/2025
28364000,Carbonatos de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28365000,Carbonato de calcio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28366010,"Carbonato de bario, com um teor de Baco3 superior ou igual a 98% em peso",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28366090,"Carbonato de bario, outros",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28369100,Carbonatos de litio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28369200,Carbonato de estroncio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28369911,Carbonato de magnesio com densidade<200kg/m3,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28369912,Carbonato de zirconio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28369913,Carbonatos de amonio inclusive o comercial,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28369919,Outros carbonatos,13.45,20.39,11.05,0.00,20/10/2025,30/11/2025
28369920,Peroxocarbonatos (percarbonatos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28371100,Cianeto e oxicianeto de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28371911,Cianeto de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28371912,Cianeto de zinco,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28371914,Cianeto de cobre i (cianeto cuproso),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28371915,Cianeto de cobre ii (cianeto cuprico),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28371919,Outros cianetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28371920,Oxicianetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372011,Ferrocianeto de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372012,Ferrocianeto de ferro ii (ferrocianeto ferroso),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372019,Outros ferrocianetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372021,Ferricianeto de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372022,Ferricianeto de ferro ii (ferricianeto ferroso),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372023,Ferricianeto de ferro iii (ferricianeto ferrico),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372029,Outros ferricianetos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28372090,Outros cianetos complexos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28391100,Metassilicatos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28391900,Outros silicatos de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28399010,Silicato de magnesio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28399020,Silicato de aluminio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28399030,Silicato de zirconio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28399040,Silicato de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28399050,Silicato de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28399090,Outros silicatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28401100,Tetraborato dissodico (borax refinado) anidro,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28401900,Outros tetraboratos dissodicos (borax refinado),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28402000,Outros boratos,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28403000,Peroxoboratos (perboratos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28413000,Dicromato de sodio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28415011,Cromato de amonio e dicromato de amonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28415012,Cromato de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28415013,Cromato de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28415014,Dicromato de potassio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28415015,Cromatos de zinco,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28415016,Cromatos de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28415019,Outros cromatos e dicromatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28415020,Peroxocromatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28416100,Permanganato de potassio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28416910,Manganitos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28416920,Manganatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28416930,Outros permanganatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28417010,Molibdato de amonio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28417020,Molibdato de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28417090,Outros molibdatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28418010,Tungstato (volframato) de amonio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28418020,Tungstato (volframato) de chumbo,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28418090,Outros tungstatos (volframatos),13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419011,Titanato de chumbo,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419012,Titanatos de bario ou de bismuto,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419013,Titanatos de calcio ou de estroncio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419014,Titanato de magnesio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419015,Titanatos de lantanio ou de neodimio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419019,Outros titanatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419021,Ferrito de bario,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419022,Ferrito de estroncio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419029,Outros ferritos e ferratos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419030,Vanadatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419041,Estanato de bario,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419042,Estanato de bismuto,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419043,Estanato de calcio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419049,Outros estanatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419050,Plumbatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419060,Antimoniatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419070,Zincatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419081,Aluminato de sodio,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28419082,Aluminato de magnesio,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419083,Aluminato de bismuto,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419089,Outros aluminatos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28419090,Outs.sais dos acidos oxometalicos ou peroxometalicos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28421010,Zeolitas dos tipos utilizados como trocadores de ions para tratamento de agua,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28421090,Outs silicatos duplos ou complexos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28429000,Outros sais dos acidos ou peroxoacidos inorganicos,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28431000,Metais preciosos no estado coloidal,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28432100,Nitrato de prata,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28432910,Vitelinato de prata,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28432990,Outros compostos de prata,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28433010,Sulfeto de ouro em dispersao de gelatina,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28433090,Outros compostos de ouro,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28439011,"Dexormaplatina, enloplatina, iproplatina, lobaplatina, miboplatina, ormaplatina, sebriplatina e zeniplatina , apresentados como medicamentos",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28439019,"Outs.compostos, amalgamas",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28439020,"Tricloreto de rutenio em solucao aquosa com uma concentracao igual ou superior a 17 %, mas inferior ou igual a 27 %, em peso",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28439030,"Acido hexacloroiridico em solucao aquosa com uma concentracao igual ou superior a 17 %, mas inferior ou igual a 27 %, em peso",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28439040,Produtos quimicos inorganicos compostos inorganicos ou organicos de metais preciosos de elementos radioativos de metais das terras raras ou de isotopos Metais preciosos no estado coloidal compostos inorganicos ou organicos de metais preciosos de constituicao quimica definida ou nao amalgamas de metais preciosos Tricloreto de rutenio em po,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28439090,"Outs.compostos inorg/org.amalgamas,de metais preciosos",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
28441000,"Uranio natural e seus compostos,ligas, dispersoes,etc.",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28442000,"Uranio enriquecido em u235,plutonio,seus compostos,etc.",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28443000,"Uranio empobrecido em u235,torio,seus compostos,etc.",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
28444100,Produtos quimicos inorganicos compostos inorganicos ou organicos de metais preciosos de elementos radioativos de metais das terras raras ou de isotopos elementos quimicos radioativos e isotopos radioativos incluindo os elementos quimicos e isotopos fissei,13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
